IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,c846bdd4-f172-4d13-81d6-caaaa8645012,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,c846bdd4-f172-4d13-81d6-caaaa8645012,,,, Action: Sửa,Date: 18/03/2022 08:31:14
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,,, Action: Sửa,Date: 18/03/2022 08:31:37
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,fe62417a-78ed-40f3-8b0e-dce152852943,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,fe62417a-78ed-40f3-8b0e-dce152852943,,,, Action: Sửa,Date: 18/03/2022 08:32:24
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,,, Action: Sửa,Date: 18/03/2022 08:33:08
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,7eb5a179-8724-4b06-bc2f-e92dfd45e5cf,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,7eb5a179-8724-4b06-bc2f-e92dfd45e5cf,,,, Action: Sửa,Date: 18/03/2022 08:33:58
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,0f9563bc-337a-4b16-9e8a-769f8accd660,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,0f9563bc-337a-4b16-9e8a-769f8accd660,,,, Action: Sửa,Date: 18/03/2022 08:34:16
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,,, Action: Sửa,Date: 18/03/2022 08:34:32
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,87a4a86e-cc8e-4ec0-b6ef-8c666c0a1f98,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,87a4a86e-cc8e-4ec0-b6ef-8c666c0a1f98,,,, Action: Sửa,Date: 18/03/2022 08:35:16
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,,, Action: Sửa,Date: 18/03/2022 08:35:33
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,a8dee1c0-75cc-4a7f-9937-c59165f15d6a,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,a8dee1c0-75cc-4a7f-9937-c59165f15d6a,,,, Action: Sửa,Date: 18/03/2022 09:07:54
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,,, Action: Sửa,Date: 18/03/2022 09:08:36
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,, - Id: 7f269623-32ec-4af3-b5a8-072f3f8a932b,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 34324325,d3d45321-a8b9-4304-bcd8-a6d4852efe0f,,,,, Action: Sửa,Date: 18/03/2022 09:09:01
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: FF0FF2F1,518588c2-9306-42fd-a37b-13c2974e5020,,,, - Id: 81b5e62d-0004-413b-9748-071a04ac4c5d,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: FF0FF2F1,518588c2-9306-42fd-a37b-13c2974e5020,,,,, Action: Sửa,Date: 18/03/2022 09:22:41
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,7efdfce9-80e4-40b7-a87d-3fbba7a75aaf,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,7efdfce9-80e4-40b7-a87d-3fbba7a75aaf,,,, Action: Sửa,Date: 18/03/2022 12:03:56
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,,, Action: Sửa,Date: 18/03/2022 12:10:04
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,,, Action: Sửa,Date: 18/03/2022 12:11:58
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,,, Action: Sửa,Date: 18/03/2022 12:14:40
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,,,,, Action: Sửa,Date: 18/03/2022 12:15:02
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,ed081b78-2790-42a2-bf66-ce2a53282ea5,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,ed081b78-2790-42a2-bf66-ce2a53282ea5,,,, Action: Sửa,Date: 18/03/2022 12:15:13
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,,, Action: Sửa,Date: 18/03/2022 12:21:42
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,153dbc6a-f69a-4d56-9b26-656940a7b376,,,, Action: Sửa,Date: 18/03/2022 12:24:01
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,fe067bc4-1384-4786-bb8f-6b08a435afe8,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,fe067bc4-1384-4786-bb8f-6b08a435afe8,,,, Action: Sửa,Date: 18/03/2022 12:29:18
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,fe067bc4-1384-4786-bb8f-6b08a435afe8,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,fe067bc4-1384-4786-bb8f-6b08a435afe8,,,, Action: Sửa,Date: 18/03/2022 12:30:29
IPAddress: DESKTOP-QFVNVB1,Action: Update thành công - Name: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,7c4dc2fa-22e0-456d-ab05-616a20db7a43,,, - Id: e0076fce-ddf8-4e31-81aa-845b3c8ff18a,AppCode: Parking,SubSystemCode: tblCard,User: admin,ObjectName: 7787887,518588c2-9306-42fd-a37b-13c2974e5020,7c4dc2fa-22e0-456d-ab05-616a20db7a43,,,, Action: Sửa,Date: 18/03/2022 12:37:31
